"MOLECULE","Prediction"
"ACT14_M_160664",1.77925
"ACT14_M_160665",1.77925
"ACT14_M_160666",-0.161879
"ACT14_M_160667",1.41159
"ACT14_M_160668",-0.244509
"ACT14_M_160669",1.6872
"ACT14_M_160670",4.95477
"ACT14_M_160671",1.88443
"ACT14_M_160672",-1.56939
"ACT14_M_160673",-5.96542
"ACT14_M_160674",-5.0261
"ACT14_M_160675",-3.00393
"ACT14_M_160676",-2.75015
"ACT14_M_160677",-4.13708
"ACT14_M_160678",-2.12491
"ACT14_M_160679",-3.18015
"ACT14_M_160680",-3.5286
"ACT14_M_160682",1.10295
"ACT14_M_160684",2.57373
"ACT14_M_160697",-5.05576
"ACT14_M_160698",-0.827119
"ACT14_M_160699",-1.33928
"ACT14_M_160700",-2.8107
"ACT14_M_160701",-1.00778
"ACT14_M_160702",-0.460591
"ACT14_M_160703",4.30245
"ACT14_M_160706",-3.80518
"ACT14_M_160709",-0.290206
"ACT14_M_160710",-0.905435
"ACT14_M_160711",1.11231
"ACT14_M_160712",1.29945
"ACT14_M_160714",4.30873
"ACT14_M_160715",6.63254
"ACT14_M_160716",3.99036
"ACT14_M_160718",-0.534492
"ACT14_M_160719",-6.29488
"ACT14_M_160720",-2.31915
"ACT14_M_160724",1.24281
"ACT14_M_160725",1.71525
"ACT14_M_160726",1.23098
"ACT14_M_160727",-0.648029
"ACT14_M_160743",-2.27727
"ACT14_M_160744",-0.696059
"ACT14_M_160745",-0.615642
"ACT14_M_160746",0.685987
"ACT14_M_160747",0.509808
"ACT14_M_160748",0.685987
"ACT14_M_160749",0.762853
"ACT14_M_160750",1.67291
"ACT14_M_160751",0.0466005
"ACT14_M_160776",13.2267
"ACT14_M_160795",1.38554
"ACT14_M_160796",0.806154
"ACT14_M_160864",0.607994
"ACT14_M_160865",1.52076
"ACT14_M_160869",1.62927
"ACT14_M_160870",1.96935
"ACT14_M_160872",3.51487
"ACT14_M_160874",3.72266
"ACT14_M_160877",2.59982
"ACT14_M_160878",1.75557
"ACT14_M_160879",3.39519
"ACT14_M_160880",3.83425
"ACT14_M_160881",3.90818
"ACT14_M_160885",6.24633
"ACT14_M_160894",2.49432
"ACT14_M_160895",3.77479
"ACT14_M_160900",-1.79958
"ACT14_M_160911",2.07591
"ACT14_M_160912",-1.96713
"ACT14_M_160913",-4.49781
"ACT14_M_160914",-2.23808
"ACT14_M_160915",-2.30626
"ACT14_M_160917",-4.75667
"ACT14_M_160919",-4.67557
"ACT14_M_160921",-4.25315
"ACT14_M_160926",0.443104
"ACT14_M_160928",-2.29097
"ACT14_M_160930",-1.92488
"ACT14_M_160932",3.5874
"ACT14_M_160933",3.4701
"ACT14_M_160934",-4.04899
"ACT14_M_160935",-6.74751
"ACT14_M_160936",-4.548
"ACT14_M_160937",-5.97485
"ACT14_M_160938",-3.40428
"ACT14_M_160939",-1.35756
"ACT14_M_160940",0.765571
"ACT14_M_160951",-1.26267
"ACT14_M_160952",-3.40392
"ACT14_M_160955",5.34403
"ACT14_M_160956",5.76731
"ACT14_M_160957",8.46666
"ACT14_M_160958",9.19979
"ACT14_M_160959",6.39503
"ACT14_M_160960",4.27859
"ACT14_M_160961",8.65944
"ACT14_M_160962",8.63285
"ACT14_M_160963",6.289
"ACT14_M_160964",3.19569
"ACT14_M_160965",6.02055
"ACT14_M_160966",2.50449
"ACT14_M_160967",2.50449
"ACT14_M_160968",1.79801
"ACT14_M_160969",1.79801
"ACT14_M_160985",1.14629
"ACT14_M_160986",1.83143
"ACT14_M_160996",2.74031
"ACT14_M_161000",-1.58149
"ACT14_M_161001",-0.113525
"ACT14_M_161005",0.673259
"ACT14_M_161008",-5.45508
"ACT14_M_161011",2.8162
"ACT14_M_161012",5.27301
"ACT14_M_161013",1.34554
"ACT14_M_161014",1.75216
"ACT14_M_161015",-0.874128
"ACT14_M_161016",1.55157
"ACT14_M_161021",-0.930343
"ACT14_M_161025",2.13577
"ACT14_M_161028",3.62087
"ACT14_M_161117",3.37108
"ACT14_M_161118",3.15717
"ACT14_M_161119",-1.15502
"ACT14_M_161137",-3.2702
"ACT14_M_161138",4.75829
"ACT14_M_161143",1.81444
"ACT14_M_161147",-1.07257
"ACT14_M_161149",-3.93667
"ACT14_M_161150",-3.93667
"ACT14_M_161151",-3.93667
"ACT14_M_161161",-1.6055
"ACT14_M_161162",-0.26027
"ACT14_M_161163",-2.856
"ACT14_M_161164",-3.0009
"ACT14_M_161167",2.86539
"ACT14_M_161168",-4.98677
"ACT14_M_161169",-6.53592
"ACT14_M_161170",4.58465
"ACT14_M_161171",2.70009
"ACT14_M_161172",-0.166309
"ACT14_M_161173",1.8745
"ACT14_M_161174",0.747457
"ACT14_M_161175",0.213952
"ACT14_M_161176",-0.208224
"ACT14_M_161177",0.39798
"ACT14_M_161178",1.86714
"ACT14_M_161179",-0.718947
"ACT14_M_161202",-0.225326
"ACT14_M_161206",1.76891
"ACT14_M_161217",-5.22547
"ACT14_M_161277",1.03445
"ACT14_M_161343",1.67411
"ACT14_M_161348",2.74196
"ACT14_M_161349",5.01772
"ACT14_M_161353",-1.44534
"ACT14_M_161354",-1.97141
"ACT14_M_161355",-1.60457
"ACT14_M_161356",-2.16951
"ACT14_M_161357",-2.50178
"ACT14_M_161358",-2.27494
"ACT14_M_161359",-1.12102
"ACT14_M_161360",-2.07138
"ACT14_M_161361",-3.43247
"ACT14_M_161362",-3.3714
"ACT14_M_161363",-2.92001
"ACT14_M_161364",-3.91798
"ACT14_M_161365",-2.52422
"ACT14_M_161366",-1.81528
"ACT14_M_161367",-2.6603
"ACT14_M_161368",-2.68891
"ACT14_M_161372",4.81224
"ACT14_M_161373",4.86799
"ACT14_M_161374",-3.28147
"ACT14_M_161380",0.151742
"ACT14_M_161381",-1.06247
"ACT14_M_161412",5.6721
"ACT14_M_161413",3.67581
"ACT14_M_161414",-0.268472
"ACT14_M_161415",-0.402576
"ACT14_M_161416",-0.822233
"ACT14_M_161417",-0.603232
"ACT14_M_161418",-2.95172
"ACT14_M_161419",-1.10022
"ACT14_M_161420",-1.92862
"ACT14_M_161421",-2.43995
"ACT14_M_161422",-2.36671
"ACT14_M_161423",0.886231
"ACT14_M_161424",-0.855946
"ACT14_M_161426",-7.17038
"ACT14_M_161429",4.7492
"ACT14_M_161430",-0.577279
"ACT14_M_161431",-0.577279
"ACT14_M_161432",-4.62315
"ACT14_M_161433",-3.30145
"ACT14_M_161434",-2.764
"ACT14_M_161435",-4.11002
"ACT14_M_161436",-3.91711
"ACT14_M_161437",-2.75342
"ACT14_M_161438",-3.00308
"ACT14_M_161439",-3.61709
"ACT14_M_161440",-4.06069
"ACT14_M_161441",-1.26512
"ACT14_M_161442",-3.58103
"ACT14_M_161443",-4.33171
"ACT14_M_161444",-3.39119
"ACT14_M_161445",-4.13638
"ACT14_M_161446",-5.63129
"ACT14_M_161447",-4.78314
"ACT14_M_161448",-2.60086
"ACT14_M_161449",-1.96361
"ACT14_M_161450",-2.949
"ACT14_M_161451",-4.06547
"ACT14_M_161452",-4.67406
"ACT14_M_161453",-2.67445
"ACT14_M_161454",-3.49916
"ACT14_M_161455",-3.96676
"ACT14_M_161456",-4.41281
"ACT14_M_161457",-3.42099
"ACT14_M_161458",-4.31013
"ACT14_M_161459",-5.49072
"ACT14_M_161460",-3.51192
"ACT14_M_161461",-5.54183
"ACT14_M_161462",-1.75823
"ACT14_M_161463",-2.74557
"ACT14_M_161464",-2.86545
"ACT14_M_161465",-4.42084
"ACT14_M_161466",-1.64219
"ACT14_M_161467",-2.78966
"ACT14_M_161468",-3.0611
"ACT14_M_161469",-3.07955
"ACT14_M_161470",-6.72867
"ACT14_M_161471",-3.17741
"ACT14_M_161472",-2.91195
"ACT14_M_161473",-4.69088
"ACT14_M_161474",-3.44102
"ACT14_M_161475",-3.05503
"ACT14_M_161476",-4.27703
"ACT14_M_161477",-4.75339
"ACT14_M_161478",-3.2359
"ACT14_M_161479",-0.591715
"ACT14_M_161480",-3.38262
"ACT14_M_161481",-3.24532
"ACT14_M_161482",-1.8524
"ACT14_M_161483",-1.78248
"ACT14_M_161484",-1.41386
"ACT14_M_161485",-1.81031
"ACT14_M_161486",-2.3907
"ACT14_M_161487",-2.28546
"ACT14_M_161488",-2.89091
"ACT14_M_161489",-3.10675
"ACT14_M_161490",-4.97718
"ACT14_M_161491",-2.80223
"ACT14_M_161492",-3.67143
"ACT14_M_161493",-2.2491
"ACT14_M_161494",-1.70566
"ACT14_M_161495",-1.05558
"ACT14_M_161496",-1.79702
"ACT14_M_161497",-2.09213
"ACT14_M_161498",-2.43702
"ACT14_M_161529",-3.7388
"ACT14_M_161530",-2.90567
"ACT14_M_161531",-2.90567
"ACT14_M_161535",-1.81933
"ACT14_M_161536",-2.73815
"ACT14_M_161556",2.37002
"ACT14_M_161557",0.981244
"ACT14_M_161570",2.33544
"ACT14_M_161578",0.00606171
"ACT14_M_161579",1.01971
"ACT14_M_161580",1.5558
"ACT14_M_161595",-2.3862
"ACT14_M_161596",0.00556149
"ACT14_M_161597",-3.64815
"ACT14_M_161598",-0.0616769
"ACT14_M_161599",2.4566
"ACT14_M_161600",1.88242
"ACT14_M_161601",-6.01394
"ACT14_M_161602",0.43236
"ACT14_M_161603",-0.0725812
"ACT14_M_161604",0.491789
"ACT14_M_161605",-0.969418
"ACT14_M_161606",-0.772314
"ACT14_M_161608",5.15669
"ACT14_M_161609",6.92852
"ACT14_M_161610",7.04677
"ACT14_M_161611",3.97647
"ACT14_M_161612",3.97647
"ACT14_M_161613",6.70539
"ACT14_M_161614",6.70539
"ACT14_M_161617",1.84206
"ACT14_M_161618",2.13127
"ACT14_M_161619",4.26997
"ACT14_M_161620",4.98243
"ACT14_M_161621",4.93662
"ACT14_M_161655",-1.45616
"ACT14_M_161691",-0.258745
"ACT14_M_161697",-0.219461
"ACT14_M_161698",-0.895182
"ACT14_M_161701",2.00291
"ACT14_M_161702",0.542747
"ACT14_M_161706",0.945224
"ACT14_M_161710",2.3866
"ACT14_M_161713",0.572895
"ACT14_M_161715",3.05865
"ACT14_M_161716",4.87317
"ACT14_M_161717",-1.4974
"ACT14_M_161718",0.176745
"ACT14_M_161720",1.35758
"ACT14_M_161721",2.40323
"ACT14_M_161730",2.80108
"ACT14_M_161731",-3.20593
"ACT14_M_161732",-3.24341
"ACT14_M_161733",1.29889
"ACT14_M_161734",-2.89994
"ACT14_M_161735",-0.76637
"ACT14_M_161736",-1.80508
"ACT14_M_161743",1.37181
"ACT14_M_161744",-1.15177
"ACT14_M_161745",1.12782
"ACT14_M_161746",-2.33942
"ACT14_M_161747",-2.4457
"ACT14_M_161748",-0.591937
"ACT14_M_161749",0.521141
"ACT14_M_161750",1.7266
"ACT14_M_161751",1.23842
"ACT14_M_161752",-0.985583
"ACT14_M_161753",-0.193944
"ACT14_M_161754",1.32732
"ACT14_M_161755",2.27735
"ACT14_M_161756",1.51427
"ACT14_M_161757",1.82608
"ACT14_M_161758",10.265
"ACT14_M_161780",-0.363399
"ACT14_M_161781",-2.45111
"ACT14_M_161782",-2.4073
"ACT14_M_161785",-0.0802215
"ACT14_M_161790",0.530328
"ACT14_M_161800",-0.767047
"ACT14_M_161803",3.20498
"ACT14_M_161804",0.0385067
"ACT14_M_161805",-1.76258
"ACT14_M_161806",-3.82664
"ACT14_M_161807",-6.68534
"ACT14_M_161808",-1.48347
"ACT14_M_161809",0.45272
"ACT14_M_161810",-1.4548
"ACT14_M_161811",-0.291274
"ACT14_M_161812",-0.410051
"ACT14_M_161831",3.65098
"ACT14_M_161832",1.77193
"ACT14_M_161835",2.92734
"ACT14_M_161836",3.15049
"ACT14_M_161837",4.13751
"ACT14_M_161854",-1.24546
"ACT14_M_161865",1.04132
"ACT14_M_161866",-2.04306
"ACT14_M_161867",0.74784
"ACT14_M_161868",0.864163
"ACT14_M_161925",1.95276
"ACT14_M_161926",2.15864
"ACT14_M_161941",-7.11591
"ACT14_M_161942",-5.3953
"ACT14_M_161943",-6.25844
"ACT14_M_161944",-5.17493
"ACT14_M_161945",-4.66096
"ACT14_M_161946",-3.21707
"ACT14_M_161947",-6.57806
"ACT14_M_161948",-4.80693
"ACT14_M_161949",-6.22171
"ACT14_M_161950",-6.79385
"ACT14_M_161951",-5.9246
"ACT14_M_161952",-5.612
"ACT14_M_161953",-4.69522
"ACT14_M_161954",-5.69077
"ACT14_M_161955",-1.96975
"ACT14_M_161956",-4.61096
"ACT14_M_161957",-6.14345
"ACT14_M_161958",-6.3208
"ACT14_M_161959",-4.69462
"ACT14_M_161960",-6.71581
"ACT14_M_161961",-6.7128
"ACT14_M_161962",-5.99595
"ACT14_M_161963",-6.64286
"ACT14_M_161964",-4.32592
"ACT14_M_161965",-4.57406
"ACT14_M_161966",-2.1498
"ACT14_M_161967",-3.28957
"ACT14_M_161968",-4.95301
"ACT14_M_161969",-2.0838
"ACT14_M_161970",-4.56682
"ACT14_M_161971",-5.71187
"ACT14_M_161972",-6.03609
"ACT14_M_161973",-5.29735
"ACT14_M_161974",3.58362
"ACT14_M_161975",5.46964
"ACT14_M_161976",-1.32481
"ACT14_M_161977",-1.32481
"ACT14_M_161978",-2.73956
"ACT14_M_161979",4.95494
"ACT14_M_161980",-1.51095
"ACT14_M_161981",-1.32018
"ACT14_M_161982",0.0666514
"ACT14_M_161983",-2.76133
"ACT14_M_161984",-4.73073
"ACT14_M_161985",-1.6271
"ACT14_M_161987",-3.39588
"ACT14_M_161988",-3.17285
"ACT14_M_161989",-0.619758
"ACT14_M_161990",-1.95408
"ACT14_M_161991",-3.40191
"ACT14_M_161992",1.21741
"ACT14_M_161993",1.27911
"ACT14_M_161994",-2.05536
"ACT14_M_161995",-4.70772
"ACT14_M_161996",1.42507
"ACT14_M_161997",-1.38031
"ACT14_M_161998",-0.289236
"ACT14_M_161999",-0.303105
"ACT14_M_162000",-0.214455
"ACT14_M_162001",0.199948
"ACT14_M_162002",2.12674
"ACT14_M_162003",0.0789637
"ACT14_M_162004",0.167663
"ACT14_M_162005",-1.72245
"ACT14_M_162006",0.565213
"ACT14_M_162007",-2.45062
"ACT14_M_162008",-1.84357
"ACT14_M_162010",0.63899
"ACT14_M_162011",4.2321
"ACT14_M_162012",-2.24412
"ACT14_M_162013",-2.24412
"ACT14_M_162027",1.85035
"ACT14_M_162028",-1.98843
"ACT14_M_162029",3.74451
"ACT14_M_162030",-6.32035
"ACT14_M_162031",-1.22595
"ACT14_M_162032",3.77275
"ACT14_M_162033",4.5909
"ACT14_M_162034",3.96277
"ACT14_M_162035",5.2735
"ACT14_M_162036",3.84239
"ACT14_M_162037",2.89363
"ACT14_M_162038",1.86747
"ACT14_M_162039",5.21002
"ACT14_M_162040",-2.16546
"ACT14_M_162042",-1.8194
"ACT14_M_162044",2.78864
"ACT14_M_162055",2.21775
"ACT14_M_162064",1.94591
"ACT14_M_162075",-0.146017
"ACT14_M_162077",2.5925
"ACT14_M_162101",-2.15379
"ACT14_M_162150",1.80394
"ACT14_M_162171",2.26373
"ACT14_M_162172",0.203344
"ACT14_M_162173",-0.280685
"ACT14_M_162174",1.22529
"ACT14_M_162175",0.0421531
"ACT14_M_162211",-2.65895
"ACT14_M_162212",0.731108
"ACT14_M_162213",0.695556
"ACT14_M_162214",7.03263
"ACT14_M_162215",0.503305
"ACT14_M_162216",0.461475
"ACT14_M_162217",0.94191
"ACT14_M_162218",-5.88839
"ACT14_M_162219",-6.21216
"ACT14_M_162220",-5.44419
"ACT14_M_162221",-7.01125
"ACT14_M_162222",-4.59536
"ACT14_M_162223",-6.22089
"ACT14_M_162224",-5.00183
"ACT14_M_162225",-5.16492
"ACT14_M_162226",-1.57161
"ACT14_M_162227",-3.36172
"ACT14_M_162228",-4.82583
"ACT14_M_162229",-2.91163
"ACT14_M_162230",-6.93443
"ACT14_M_162231",-5.84404
"ACT14_M_162232",-6.96016
"ACT14_M_162233",-4.4038
"ACT14_M_162234",-4.41047
"ACT14_M_162235",-2.28394
"ACT14_M_162236",-4.77671
"ACT14_M_162237",-3.79833
"ACT14_M_162238",-3.03361
"ACT14_M_162239",0.20019
"ACT14_M_162240",-2.56253
"ACT14_M_162241",-2.44105
"ACT14_M_162242",1.20455
"ACT14_M_162243",-1.10138
"ACT14_M_162244",-0.99886
"ACT14_M_162245",-1.0897
"ACT14_M_162246",0.690584
"ACT14_M_162247",1.71405
"ACT14_M_162248",0.471499
"ACT14_M_162249",-3.06648
"ACT14_M_162250",0.656005
"ACT14_M_162251",-3.89158
"ACT14_M_162252",-0.64809
"ACT14_M_162253",-0.976281
"ACT14_M_162254",-2.21032
"ACT14_M_162255",-1.27501
"ACT14_M_162256",-1.7992
"ACT14_M_162257",-0.62462
"ACT14_M_162258",0.181882
"ACT14_M_162261",1.87338
"ACT14_M_162262",-3.57344
"ACT14_M_162263",-5.36051
"ACT14_M_162264",-2.2426
"ACT14_M_162265",-1.55172
"ACT14_M_162266",0.32517
"ACT14_M_162267",6.1166
"ACT14_M_162268",2.37188
"ACT14_M_162269",5.73861
"ACT14_M_162270",3.38461
"ACT14_M_162272",4.95062
"ACT14_M_162274",3.34918
"ACT14_M_162275",4.04777
"ACT14_M_162276",-0.595106
"ACT14_M_162280",-2.03717
"ACT14_M_162281",-1.33849
"ACT14_M_162282",-1.33849
"ACT14_M_162283",-0.667487
"ACT14_M_162284",-2.59989
"ACT14_M_162285",-2.98298
"ACT14_M_162286",-3.62162
"ACT14_M_162287",-0.756933
"ACT14_M_162288",-2.17668
"ACT14_M_162290",-0.846583
"ACT14_M_162292",-3.97102
"ACT14_M_162319",-1.8316
"ACT14_M_162333",5.1556
"ACT14_M_162334",5.01006
"ACT14_M_162335",5.1556
"ACT14_M_162336",5.24086
"ACT14_M_162355",0.505234
"ACT14_M_162356",1.47156
"ACT14_M_162357",1.65288
"ACT14_M_162358",1.40265
"ACT14_M_162359",-0.00155402
"ACT14_M_162360",-0.00155417
"ACT14_M_162361",1.88302
"ACT14_M_162362",0.389326
"ACT14_M_162384",1.37698
"ACT14_M_162398",0.0481686
"ACT14_M_162399",4.40987
"ACT14_M_162400",-2.17294
"ACT14_M_162411",6.32442
"ACT14_M_162412",8.61804
"ACT14_M_162413",6.80126
"ACT14_M_162414",4.41976
"ACT14_M_162420",4.73271
"ACT14_M_162421",2.35361
"ACT14_M_162422",1.46237
"ACT14_M_162423",1.09817
"ACT14_M_162424",2.68499
"ACT14_M_162425",0.351333
"ACT14_M_162426",0.39898
"ACT14_M_162428",0.969456
"ACT14_M_162429",3.53736
"ACT14_M_162430",-2.24976
"ACT14_M_162431",-1.54248
"ACT14_M_162436",3.65097
"ACT14_M_162437",2.18562
"ACT14_M_162438",-0.492587
"ACT14_M_162439",-0.49181
"ACT14_M_162440",-2.20143
"ACT14_M_162441",-0.786022
"ACT14_M_162442",-1.93898
"ACT14_M_162443",-0.873008
"ACT14_M_162444",-2.53186
"ACT14_M_162445",-1.44213
"ACT14_M_162446",-2.9642
"ACT14_M_162447",-2.95439
"ACT14_M_162448",0.068653
"ACT14_M_162449",-3.29465
"ACT14_M_162450",-0.186376
"ACT14_M_162458",1.51715
"ACT14_M_162459",-1.66288
"ACT14_M_162465",-2.79188
"ACT14_M_162466",-1.52437
"ACT14_M_162467",-0.277411
"ACT14_M_162468",-1.52437
"ACT14_M_162469",1.56907
"ACT14_M_162470",-1.98664
"ACT14_M_162471",-1.90436
"ACT14_M_162472",1.85211
"ACT14_M_162473",0.768484
"ACT14_M_162474",7.08534
"ACT14_M_162475",7.35995
"ACT14_M_162489",-3.01249
"ACT14_M_162490",1.76334
"ACT14_M_162491",2.22011
"ACT14_M_162492",2.51853
"ACT14_M_162493",7.10716
"ACT14_M_162494",7.10716
"ACT14_M_162495",8.27577
"ACT14_M_162496",8.27577
"ACT14_M_162497",0.111992
"ACT14_M_162498",2.69735
"ACT14_M_162499",2.69735
"ACT14_M_162500",3.66983
"ACT14_M_162504",0.0627115
"ACT14_M_162506",1.35944
"ACT14_M_162507",6.28614
"ACT14_M_162510",0.3725
"ACT14_M_162511",4.51856
"ACT14_M_162512",8.12406
"ACT14_M_162513",3.96509
"ACT14_M_162515",1.88069
"ACT14_M_162516",2.30972
"ACT14_M_162517",3.68811
"ACT14_M_162518",0.824169
"ACT14_M_162519",11.0026
"ACT14_M_162520",-2.61087
"ACT14_M_162523",1.22404
"ACT14_M_162524",1.47556
"ACT14_M_162531",-2.47737
"ACT14_M_162534",1.53447
"ACT14_M_162535",-1.39861
"ACT14_M_162536",5.63298
"ACT14_M_162537",4.36237
"ACT14_M_162542",0.52664
"ACT14_M_162543",1.04189
"ACT14_M_162545",0.530582
"ACT14_M_162546",2.43785
"ACT14_M_162547",0.102793
"ACT14_M_162548",1.50944
"ACT14_M_162550",-0.750613
"ACT14_M_162551",2.2084
"ACT14_M_162552",-0.219584
"ACT14_M_162554",-0.219585
"ACT14_M_162555",-0.895305
"ACT14_M_162556",-0.895305
"ACT14_M_162557",-6.28426
"ACT14_M_162564",0.111648
"ACT14_M_162568",0.683688
"ACT14_M_162570",-1.08052
"ACT14_M_162572",1.56398
"ACT14_M_162580",4.01241
"ACT14_M_162581",3.67952
"ACT14_M_162583",1.43326
"ACT14_M_162584",-0.628731
"ACT14_M_162585",6.02556
"ACT14_M_162586",5.36071
"ACT14_M_162587",3.4082
"ACT14_M_162588",0.388403
"ACT14_M_162589",-0.51394
"ACT14_M_162590",-0.911228
"ACT14_M_162605",1.96927
"ACT14_M_162614",1.7561
"ACT14_M_162615",-3.0875
"ACT14_M_162616",0.0828911
"ACT14_M_162706",3.05822
"ACT14_M_162714",1.42615
"ACT14_M_162747",1.1765
"ACT14_M_162748",5.63078
"ACT14_M_162764",-3.35151
"ACT14_M_162768",4.83036
"ACT14_M_162775",4.9675
"ACT14_M_162776",5.40829
"ACT14_M_162777",5.53397
"ACT14_M_162778",4.70783
"ACT14_M_162779",3.10226
"ACT14_M_162780",6.45207
"ACT14_M_162783",8.3258
"ACT14_M_162784",6.25201
"ACT14_M_162785",6.88984
"ACT14_M_162786",7.22103
"ACT14_M_162787",6.91621
"ACT14_M_162788",3.25255
"ACT14_M_162789",7.82222
"ACT14_M_162790",0.850835
"ACT14_M_162792",8.18789
"ACT14_M_162799",8.45437
"ACT14_M_162804",8.75924
"ACT14_M_162807",3.27752
"ACT14_M_162808",-2.74677
"ACT14_M_162809",4.70735
"ACT14_M_162810",4.27023
"ACT14_M_162811",6.89969
"ACT14_M_162812",6.03832
"ACT14_M_162813",5.54674
"ACT14_M_162814",-1.08875
"ACT14_M_162823",-5.14199
"ACT14_M_162824",0.601492
"ACT14_M_162827",1.88929
"ACT14_M_162828",-1.65205
"ACT14_M_162829",-1.69312
"ACT14_M_162830",0.974405
"ACT14_M_162831",4.26185
"ACT14_M_162832",0.706528
"ACT14_M_162833",2.90529
"ACT14_M_162835",-0.183608
"ACT14_M_162836",-4.05536
"ACT14_M_162837",-2.77606
"ACT14_M_162838",-2.38309
"ACT14_M_162839",-2.35501
"ACT14_M_162840",-4.29839
"ACT14_M_162841",3.854
"ACT14_M_162842",5.58873
"ACT14_M_162843",4.10418
"ACT14_M_162844",3.26294
"ACT14_M_162866",3.50949
"ACT14_M_162867",0.146998
"ACT14_M_162871",-0.0179653
"ACT14_M_162872",-2.57527
"ACT14_M_162873",4.63515
"ACT14_M_162874",3.25477
"ACT14_M_162875",-3.17415
"ACT14_M_162876",5.49531
"ACT14_M_162877",-1.73484
"ACT14_M_162878",1.65985
"ACT14_M_162879",-2.58822
"ACT14_M_162881",0.42593
"ACT14_M_162882",-3.12207
"ACT14_M_162883",-0.489197
"ACT14_M_162885",-2.60575
"ACT14_M_162886",-0.146915
"ACT14_M_162887",5.44766
"ACT14_M_162888",4.75241
"ACT14_M_162891",-1.03041
"ACT14_M_162892",-1.16536
"ACT14_M_162894",2.21763
"ACT14_M_162895",1.48189
"ACT14_M_162897",-5.27115
"ACT14_M_162940",-1.64173
"ACT14_M_162941",-2.84796
"ACT14_M_162942",-0.0108238
"ACT14_M_162963",2.51018
"ACT14_M_162990",1.40753
"ACT14_M_162991",0.0985139
"ACT14_M_162992",0.882539
"ACT14_M_162993",-2.99133
"ACT14_M_162994",-0.808597
"ACT14_M_162995",1.60902
"ACT14_M_163003",1.36728
"ACT14_M_163039",0.419635
"ACT14_M_163040",-1.30888
"ACT14_M_163042",4.28455
"ACT14_M_163052",-0.968694
"ACT14_M_163058",2.35684
"ACT14_M_163065",1.22087
"ACT14_M_163070",5.54113
"ACT14_M_163073",2.90313
"ACT14_M_163076",3.64649
"ACT14_M_163079",-2.25681
"ACT14_M_163080",7.46132
"ACT14_M_163081",3.51602
"ACT14_M_163082",-5.7635
"ACT14_M_163083",-3.64069
"ACT14_M_163084",5.63547
"ACT14_M_163085",3.06801
"ACT14_M_163086",4.67537
"ACT14_M_163089",4.24283
"ACT14_M_163090",2.33488
"ACT14_M_163093",-1.23722
"ACT14_M_163094",-2.67313
"ACT14_M_163095",4.6095
"ACT14_M_163096",-0.768653
"ACT14_M_163097",2.95958
"ACT14_M_163098",2.90217
"ACT14_M_163099",4.7591
"ACT14_M_163101",-0.157523
"ACT14_M_163102",-0.967959
"ACT14_M_163103",-1.05579
"ACT14_M_163104",0.523523
"ACT14_M_163108",-1.63128
"ACT14_M_163110",-2.26612
"ACT14_M_163111",-2.26612
"ACT14_M_163112",-2.79236
"ACT14_M_163113",3.29429
"ACT14_M_163114",-0.945749
"ACT14_M_163115",4.27553
"ACT14_M_163116",3.31354
"ACT14_M_163117",2.7514
"ACT14_M_163118",7.18704
"ACT14_M_163119",7.18704
"ACT14_M_163120",4.05678
"ACT14_M_163121",-2.28019
"ACT14_M_163122",-0.57429
"ACT14_M_163123",4.8531
"ACT14_M_163126",1.56778
"ACT14_M_163127",3.57638
"ACT14_M_163130",5.51806
"ACT14_M_163132",-1.54438
"ACT14_M_163133",-0.592672
"ACT14_M_163134",-0.592672
"ACT14_M_163135",0.901312
"ACT14_M_163136",0.0936461
"ACT14_M_163137",-0.515791
"ACT14_M_163139",-1.53447
"ACT14_M_163140",-1.53447
"ACT14_M_163141",4.10311
"ACT14_M_163142",3.03381
"ACT14_M_163150",3.33534
"ACT14_M_163153",-6.52809
"ACT14_M_163154",4.04168
"ACT14_M_163155",-0.240595
"ACT14_M_163156",0.581785
"ACT14_M_163157",0.471844
"ACT14_M_163162",-2.4099
"ACT14_M_163163",4.15139
"ACT14_M_163164",4.15139
"ACT14_M_163165",0.806415
"ACT14_M_163166",1.88086
"ACT14_M_163167",3.95754
"ACT14_M_163168",-1.91153
"ACT14_M_163169",-2.90013
"ACT14_M_163170",-4.43161
"ACT14_M_163171",3.6922
"ACT14_M_163172",-6.2875
"ACT14_M_163173",-2.46931
"ACT14_M_163174",-1.98135
"ACT14_M_163175",-4.21159
"ACT14_M_163176",1.77579
"ACT14_M_163177",0.980437
"ACT14_M_163178",3.53816
"ACT14_M_163179",4.10871
"ACT14_M_163180",5.93139
"ACT14_M_163181",3.25133
"ACT14_M_163182",5.26038
"ACT14_M_163183",-1.79531
"ACT14_M_163184",-1.31503
"ACT14_M_163185",-3.95083
"ACT14_M_163186",-3.63051
"ACT14_M_163187",-2.42189
"ACT14_M_163190",-1.38126
"ACT14_M_163191",0.232066
"ACT14_M_163192",5.45728
"ACT14_M_163203",4.78589
"ACT14_M_163233",0.648989
"ACT14_M_163235",0.170548
"ACT14_M_163241",0.512215
"ACT14_M_163242",2.90583
"ACT14_M_163243",-4.08401
"ACT14_M_163259",5.13578
"ACT14_M_163262",6.42678
"ACT14_M_163265",7.57221
"ACT14_M_163271",2.97977
"ACT14_M_163277",-0.993314
"ACT14_M_163278",0.478244
"ACT14_M_163279",-0.590771
"ACT14_M_163287",7.51772
